trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
38,73.68421052631578,12281.75,245635.0,323.20394736842104,0.23,0.82
40,77.5,12276.75,245535.0,306.91875,0.25,0.83
33,81.81818181818183,12270.75,245415.0,371.84090909090907,0.24,0.89
32,87.5,12229.0,244580.0,382.15625,0.18,0.73
32,87.5,12229.0,244580.0,382.15625,0.18,0.74
32,78.125,12217.0,244340.0,381.78125,0.19,0.81
32,78.125,12217.0,244340.0,381.78125,0.19,0.82
31,83.87096774193549,12199.0,243980.0,393.51612903225805,0.18,0.87
20,80.0,12140.5,242810.0,607.025,0.16,0.94
31,80.64516129032258,12134.25,242685.0,391.4274193548387,0.24,0.91
41,78.04878048780488,12101.0,242020.0,295.1463414634146,0.27,0.83
40,75.0,12091.25,241825.0,302.28125,0.25,0.82
40,75.0,12091.25,241825.0,302.28125,0.25,0.81
26,84.61538461538461,12055.5,241110.0,463.6730769230769,0.19,0.91
44,75.0,12035.0,240700.0,273.52272727272725,0.29,0.81
28,85.71428571428571,12023.0,240460.0,429.39285714285717,0.18,0.89
32,81.25,12012.75,240255.0,375.3984375,0.23,0.89
32,87.5,12010.0,240200.0,375.3125,0.16,0.71
32,87.5,12010.0,240200.0,375.3125,0.16,0.72
32,87.5,12010.0,240200.0,375.3125,0.16,0.7
26,84.61538461538461,11984.25,239685.0,460.9326923076923,0.21,0.92
37,75.67567567567568,11983.25,239665.0,323.8716216216216,0.22,0.78
40,77.5,11963.25,239265.0,299.08125,0.26,0.83
29,79.3103448275862,11961.25,239225.0,412.4568965517241,0.32,0.93
27,85.18518518518519,11938.0,238760.0,442.14814814814815,0.16,0.9
37,83.78378378378379,11922.75,238455.0,322.2364864864865,0.28,0.88
41,75.60975609756098,11915.5,238310.0,290.6219512195122,0.27,0.81
41,75.60975609756098,11915.5,238310.0,290.6219512195122,0.27,0.82
37,72.97297297297297,11844.0,236880.0,320.1081081081081,0.22,0.79
37,72.97297297297297,11844.0,236880.0,320.1081081081081,0.22,0.8
37,81.08108108108108,11838.25,236765.0,319.9527027027027,0.24,0.88
35,80.0,11809.5,236190.0,337.4142857142857,0.23,0.88
40,77.5,11808.5,236170.0,295.2125,0.24,0.83
29,79.3103448275862,11791.0,235820.0,406.58620689655174,0.26,0.92
31,87.09677419354838,11779.25,235585.0,379.9758064516129,0.17,0.73
31,87.09677419354838,11779.25,235585.0,379.9758064516129,0.17,0.74
40,75.0,11777.75,235555.0,294.44375,0.26,0.82
40,75.0,11777.75,235555.0,294.44375,0.26,0.81
29,79.3103448275862,11750.5,235010.0,405.1896551724138,0.25,0.92
30,83.33333333333334,11749.25,234985.0,391.64166666666665,0.17,0.87
32,84.375,11726.75,234535.0,366.4609375,0.18,0.75
32,84.375,11726.75,234535.0,366.4609375,0.18,0.76
30,86.66666666666667,11710.0,234200.0,390.3333333333333,0.18,0.88
23,78.26086956521739,11639.75,232795.0,506.07608695652175,0.28,0.94
37,75.67567567567568,11631.5,232630.0,314.36486486486484,0.22,0.77
40,75.0,11623.0,232460.0,290.575,0.24,0.82
40,75.0,11623.0,232460.0,290.575,0.24,0.81
42,76.19047619047619,11591.0,231820.0,275.9761904761905,0.28,0.83
27,85.18518518518519,11573.25,231465.0,428.6388888888889,0.17,0.89
30,80.0,11572.5,231450.0,385.75,0.31,0.92
25,84.0,11505.25,230105.0,460.21,0.2,0.92
33,78.78787878787878,11504.75,230095.0,348.6287878787879,0.2,0.78
34,76.47058823529412,11476.5,229530.0,337.54411764705884,0.21,0.78
29,79.3103448275862,11455.75,229115.0,395.0258620689655,0.27,0.92
