trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
212,83.49056603773585,41514.75,830295.0,195.82429245283018,0.27,0.75
228,80.26315789473685,41501.25,830025.0,182.02302631578948,0.29,0.7
216,82.4074074074074,41448.5,828970.0,191.8912037037037,0.28,0.76
140,81.42857142857143,41404.25,828085.0,295.7446428571429,0.19,0.89
149,81.20805369127517,41360.75,827215.0,277.58892617449663,0.21,0.88
216,82.4074074074074,41326.0,826520.0,191.32407407407408,0.28,0.75
188,82.97872340425532,41288.5,825770.0,219.61968085106383,0.25,0.82
200,83.0,41274.5,825490.0,206.3725,0.26,0.78
224,81.69642857142857,41266.25,825325.0,184.22433035714286,0.29,0.73
219,81.27853881278538,41242.25,824845.0,188.32077625570776,0.27,0.71
219,81.27853881278538,41242.25,824845.0,188.32077625570776,0.27,0.72
198,82.32323232323232,41216.0,824320.0,208.16161616161617,0.26,0.79
171,81.28654970760235,41075.0,821500.0,240.2046783625731,0.25,0.86
223,80.26905829596413,41053.5,821070.0,184.09641255605382,0.28,0.71
223,80.26905829596413,41053.5,821070.0,184.09641255605382,0.28,0.72
209,82.77511961722487,41004.75,820095.0,196.19497607655504,0.26,0.74
187,83.42245989304813,41001.25,820025.0,219.25802139037432,0.25,0.83
142,80.98591549295774,40949.25,818985.0,288.375,0.2,0.89
220,80.9090909090909,40943.5,818870.0,186.10681818181817,0.27,0.7
122,82.78688524590164,40943.25,818865.0,335.6004098360656,0.24,0.93
224,79.91071428571429,40754.75,815095.0,181.94084821428572,0.28,0.7
216,82.4074074074074,40708.5,814170.0,188.46527777777777,0.27,0.73
191,83.24607329842932,40638.0,812760.0,212.76439790575915,0.25,0.81
144,81.25,40562.25,811245.0,281.6822916666667,0.19,0.88
196,82.14285714285714,40528.0,810560.0,206.77551020408163,0.26,0.8
220,81.36363636363636,40519.75,810395.0,184.18068181818182,0.28,0.73
152,81.57894736842105,40493.25,809865.0,266.4029605263158,0.21,0.87
182,82.41758241758241,40437.5,808750.0,222.18406593406593,0.23,0.82
121,82.64462809917356,40402.0,808040.0,333.900826446281,0.23,0.93
176,81.81818181818183,40398.5,807970.0,229.5369318181818,0.25,0.85
178,82.02247191011236,40363.25,807265.0,226.75983146067415,0.23,0.84
200,82.5,40227.5,804550.0,201.1375,0.26,0.77
181,82.87292817679558,40150.25,803005.0,221.8245856353591,0.23,0.83
120,83.33333333333334,40108.25,802165.0,334.23541666666665,0.22,0.93
146,80.82191780821918,40107.25,802145.0,274.7071917808219,0.2,0.88
85,78.82352941176471,40087.25,801745.0,471.61470588235295,0.13,0.94
181,82.32044198895028,40077.25,801545.0,221.42127071823205,0.24,0.84
206,83.00970873786407,40039.0,800780.0,194.3640776699029,0.26,0.76
126,81.74603174603175,39961.0,799220.0,317.1507936507937,0.21,0.92
197,83.24873096446701,39942.75,798855.0,202.75507614213197,0.25,0.78
166,80.72289156626506,39932.5,798650.0,240.55722891566265,0.23,0.86
206,83.00970873786407,39916.5,798330.0,193.76941747572815,0.26,0.75
195,82.56410256410255,39884.25,797685.0,204.5346153846154,0.25,0.79
185,82.70270270270271,39848.25,796965.0,215.39594594594595,0.24,0.82
179,82.12290502793296,39833.75,796675.0,222.5349162011173,0.22,0.82
213,80.75117370892019,39811.0,796220.0,186.906103286385,0.26,0.71
213,80.75117370892019,39811.0,796220.0,186.906103286385,0.26,0.72
185,82.70270270270271,39787.0,795740.0,215.06486486486486,0.23,0.81
147,81.63265306122449,39694.75,793895.0,270.03231292517006,0.19,0.87
206,83.00970873786407,39673.0,793460.0,192.5873786407767,0.25,0.74
135,82.96296296296296,39666.5,793330.0,293.8259259259259,0.18,0.9
169,81.06508875739645,39634.75,792695.0,234.52514792899407,0.24,0.86
214,80.37383177570094,39587.0,791740.0,184.98598130841123,0.26,0.7
191,82.72251308900523,39585.75,791715.0,207.25523560209425,0.23,0.78
184,83.15217391304348,39561.0,791220.0,215.0054347826087,0.24,0.83
178,82.58426966292134,39546.5,790930.0,222.17134831460675,0.22,0.83
189,82.01058201058201,39527.25,790545.0,209.13888888888889,0.23,0.79
176,81.81818181818183,39456.25,789125.0,224.18323863636363,0.22,0.84
128,82.8125,39334.5,786690.0,307.30078125,0.18,0.91
171,81.28654970760235,39244.25,784885.0,229.4985380116959,0.23,0.85
149,81.20805369127517,39239.75,784795.0,263.3540268456376,0.2,0.87
188,82.97872340425532,39197.75,783955.0,208.49867021276594,0.24,0.81
193,82.38341968911918,39196.25,783925.0,203.08937823834196,0.25,0.8
